Device,Acq Date,Acq Time,Time step,Voc,Jsc,VPP,MPP,FF,PCE,Light,V_f,J_f,V_r,J_r,Acq Soak Voltage,Acq Soak Time,Acq Hold Time,Acq Step Voltage,Acq Rev Voltage,Acq Forw Voltage,Architecture,Direction,Num Track Devices,Delay Before Meas,Track Time,Hold Track Time,Device Area,Operator,Comments
,,,,,,,,,,,0.03999999899999987,-17.180042735042733,0.8599999989999993,-12.351854700854702,,,,,,,,,,,,,,,
,,,,,,,,,,,0.05999999899999989,-17.122179487179487,0.8399999989999996,-12.887598290598289,,,,,,,,,,,,,,,
,,,,,,,,,,,0.07999999899999985,-17.04068376068376,0.8199999989999995,-13.37202564102564,,,,,,,,,,,,,,,
,,,,,,,,,,,0.09999999899999981,-17.043333333333333,0.7999999989999995,-13.870393162393162,,,,,,,,,,,,,,,
,,,,,,,,,,,0.11999999899999983,-16.98347863247863,0.7799999989999995,-14.236290598290598,,,,,,,,,,,,,,,
,,,,,,,,,,,0.13999999899999985,-16.922461538461537,0.7599999989999995,-14.608965811965811,,,,,,,,,,,,,,,
,,,,,,,,,,,0.1599999989999998,-16.907487179487177,0.7399999989999995,-14.894837606837607,,,,,,,,,,,,,,,
,,,,,,,,,,,0.17999999899999977,-16.923188034188033,0.7199999989999994,-15.145923076923076,,,,,,,,,,,,,,,
,,,,,,,,,,,0.1999999989999998,-16.80410256410256,0.6999999989999995,-15.35288034188034,,,,,,,,,,,,,,,
,,,,,,,,,,,0.2199999989999998,-16.815726495726494,0.6799999989999995,-15.519162393162391,,,,,,,,,,,,,,,
,,,,,,,,,,,0.23999999899999977,-16.791008547008545,0.6599999989999995,-15.607666666666667,,,,,,,,,,,,,,,
,,,,,,,,,,,0.2599999989999997,-16.769555555555556,0.6399999989999996,-15.738282051282049,,,,,,,,,,,,,,,
,,,,,,,,,,,0.2799999989999997,-16.663957264957265,0.6199999989999996,-15.887649572649572,,,,,,,,,,,,,,,
,,,,,,,,,,,0.29999999899999974,-16.623752136752135,0.5999999989999996,-16.027153846153848,,,,,,,,,,,,,,,
,,,,,,,,,,,0.31999999899999976,-16.671,0.5799999989999995,-16.06411111111111,,,,,,,,,,,,,,,
,,,,,,,,,,,0.33999999899999966,-16.67978632478632,0.5599999989999995,-16.205521367521367,,,,,,,,,,,,,,,
,,,,,,,,,,,0.3599999989999997,-16.522803418803417,0.5399999989999996,-16.211444444444442,,,,,,,,,,,,,,,
,,,,,,,,,,,0.3799999989999997,-16.547632478632476,0.5199999989999996,-16.306948717948718,,,,,,,,,,,,,,,
,,,,,,,,,,,0.3999999989999996,-16.48069230769231,0.4999999989999996,-16.316153846153846,,,,,,,,,,,,,,,
,,,,,,,,,,,0.4199999989999996,-16.516034188034187,0.4799999989999997,-16.3865641025641,,,,,,,,,,,,,,,
,,,,,,,,,,,0.43999999899999964,-16.290854700854698,0.45999999899999966,-16.361384615384615,,,,,,,,,,,,,,,
,,,,,,,,,,,0.45999999899999966,-16.414598290598292,0.43999999899999964,-16.525384615384613,,,,,,,,,,,,,,,
,,,,,,,,,,,0.4799999989999997,-16.289658119658117,0.4199999989999996,-16.44633333333333,,,,,,,,,,,,,,,
,,,,,,,,,,,0.4999999989999996,-16.329692307692305,0.3999999989999996,-16.535982905982905,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5199999989999996,-16.114478632478633,0.3799999989999997,-16.454641025641024,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5399999989999996,-16.19470085470085,0.3599999989999997,-16.60896581196581,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5599999989999995,-16.09408547008547,0.33999999899999966,-16.533410256410257,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5799999989999995,-16.113418803418803,0.31999999899999976,-16.67194017094017,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5999999989999996,-15.910282051282051,0.29999999899999974,-16.61139316239316,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6199999989999996,-15.908,0.2799999989999997,-16.631504273504273,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6399999989999996,-15.788726495726497,0.2599999989999997,-16.648991452991453,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6599999989999995,-15.780700854700854,0.23999999899999977,-16.73080341880342,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6799999989999995,-15.635905982905982,0.2199999989999998,-16.65819658119658,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6999999989999995,-15.522179487179486,0.1999999989999998,-16.765273504273505,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7199999989999994,-15.437666666666665,0.17999999899999977,-16.689863247863247,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7399999989999995,-15.268820512820511,0.1599999989999998,-16.761282051282052,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7599999989999995,-15.041897435897436,0.13999999899999985,-16.700846153846154,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7799999989999995,-14.872393162393161,0.11999999899999983,-16.799094017094014,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7999999989999995,-14.714871794871794,0.09999999899999981,-16.72911111111111,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8199999989999995,-14.449914529914528,0.07999999899999985,-16.8068547008547,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8399999989999996,-14.07734188034188,0.05999999899999989,-16.76650427350427,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8599999989999993,-13.657615384615385,0.03999999899999987,-16.849213675213672,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8799999989999994,-13.262948717948717,0.01999999899999988,-16.77013675213675,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8999999989999994,-12.602384615384613,-1.0000001104959466e-09,-16.837094017094014,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9199999989999994,-12.043632478632476,-0.0200000010000001,-16.815205128205125,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9399999989999994,-11.100478632478632,-0.04000000100000009,-16.96282905982906,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9599999989999994,-10.090777777777777,-0.06000000100000008,-16.911641025641025,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9799999989999995,-8.681290598290598,-0.08000000100000007,-16.960085470085467,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9999999989999993,-7.090407692307692,-0.10000000100000006,-16.90088034188034,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0199999989999993,-4.590505982905983,-0.12000000100000005,-16.9341452991453,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0399999989999993,-1.8920128205128204,-0.14000000100000004,-16.942008547008545,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0599999989999993,1.562399145299145,-0.16000000100000003,-16.983188034188032,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0799999989999993,5.7859,-0.18000000100000002,-16.90977777777778,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0999999989999993,11.065529914529915,-0.200000001,-16.990760683760683,,,,,,,,,,,,,,,
