Device,Acq Date,Acq Time,Time step,Voc,Jsc,VPP,MPP,FF,PCE,Light,V_f,J_f,V_r,J_r,Acq Soak Voltage,Acq Soak Time,Acq Hold Time,Acq Step Voltage,Acq Rev Voltage,Acq Forw Voltage,Architecture,Direction,Num Track Devices,Delay Before Meas,Track Time,Hold Track Time,Device Area,Operator,Comments
,,,,,,,,,,,-1.0000001104959466e-09,-17.108324786324786,0.8999999989999994,-7.388026495726495,,,,,,,,,,,,,,,
,,,,,,,,,,,0.01999999899999988,-17.09122222222222,0.8799999989999994,-7.598701709401709,,,,,,,,,,,,,,,
,,,,,,,,,,,0.03999999899999987,-16.98445299145299,0.8599999989999993,-8.445184615384616,,,,,,,,,,,,,,,
,,,,,,,,,,,0.05999999899999989,-17.042777777777776,0.8399999989999996,-9.650538461538462,,,,,,,,,,,,,,,
,,,,,,,,,,,0.07999999899999985,-17.028418803418802,0.8199999989999995,-10.221504273504273,,,,,,,,,,,,,,,
,,,,,,,,,,,0.09999999899999981,-17.000581196581194,0.7999999989999995,-10.671299145299145,,,,,,,,,,,,,,,
,,,,,,,,,,,0.11999999899999983,-16.889760683760684,0.7799999989999995,-11.09564957264957,,,,,,,,,,,,,,,
,,,,,,,,,,,0.13999999899999985,-16.90171794871795,0.7599999989999995,-11.542914529914528,,,,,,,,,,,,,,,
,,,,,,,,,,,0.1599999989999998,-16.8728547008547,0.7399999989999995,-11.85608547008547,,,,,,,,,,,,,,,
,,,,,,,,,,,0.17999999899999977,-16.857282051282052,0.7199999989999994,-12.268478632478633,,,,,,,,,,,,,,,
,,,,,,,,,,,0.1999999989999998,-16.77976923076923,0.6999999989999995,-12.46528205128205,,,,,,,,,,,,,,,
,,,,,,,,,,,0.2199999989999998,-16.765205128205128,0.6799999989999995,-12.801521367521367,,,,,,,,,,,,,,,
,,,,,,,,,,,0.23999999899999977,-16.66182905982906,0.6599999989999995,-13.090495726495725,,,,,,,,,,,,,,,
,,,,,,,,,,,0.2599999989999997,-16.649529914529914,0.6399999989999996,-13.312692307692307,,,,,,,,,,,,,,,
,,,,,,,,,,,0.2799999989999997,-16.62611111111111,0.6199999989999996,-13.379564102564101,,,,,,,,,,,,,,,
,,,,,,,,,,,0.29999999899999974,-16.614957264957265,0.5999999989999996,-13.572871794871794,,,,,,,,,,,,,,,
,,,,,,,,,,,0.31999999899999976,-16.52817094017094,0.5799999989999995,-13.802743589743589,,,,,,,,,,,,,,,
,,,,,,,,,,,0.33999999899999966,-16.537102564102565,0.5599999989999995,-13.95882051282051,,,,,,,,,,,,,,,
,,,,,,,,,,,0.3599999989999997,-16.44091452991453,0.5399999989999996,-14.05982905982906,,,,,,,,,,,,,,,
,,,,,,,,,,,0.3799999989999997,-16.41265811965812,0.5199999989999996,-14.299991452991451,,,,,,,,,,,,,,,
,,,,,,,,,,,0.3999999989999996,-16.333119658119656,0.4999999989999996,-14.3451452991453,,,,,,,,,,,,,,,
,,,,,,,,,,,0.4199999989999996,-16.289384615384616,0.4799999989999997,-14.605256410256409,,,,,,,,,,,,,,,
,,,,,,,,,,,0.43999999899999964,-16.13719658119658,0.45999999899999966,-14.723615384615382,,,,,,,,,,,,,,,
,,,,,,,,,,,0.45999999899999966,-16.208333333333332,0.43999999899999964,-14.896068376068376,,,,,,,,,,,,,,,
,,,,,,,,,,,0.4799999989999997,-16.035871794871795,0.4199999989999996,-15.02448717948718,,,,,,,,,,,,,,,
,,,,,,,,,,,0.4999999989999996,-16.09316239316239,0.3999999989999996,-15.115384615384617,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5199999989999996,-16.029307692307693,0.3799999989999997,-15.27540170940171,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5399999989999996,-15.952230769230766,0.3599999989999997,-15.447948717948718,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5599999989999995,-15.742333333333333,0.33999999899999966,-15.487726495726493,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5799999989999995,-15.783085470085467,0.31999999899999976,-15.607700854700854,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5999999989999996,-15.663991452991452,0.29999999899999974,-15.76202564102564,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6199999989999996,-15.507444444444443,0.2799999989999997,-15.755136752136751,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6399999989999996,-15.385649572649573,0.2599999989999997,-15.936777777777777,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6599999989999995,-15.375871794871795,0.23999999899999977,-16.038555555555554,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6799999989999995,-15.303675213675213,0.2199999989999998,-16.11340170940171,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6999999989999995,-15.09331623931624,0.1999999989999998,-16.124068376068376,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7199999989999994,-14.926914529914528,0.17999999899999977,-16.326666666666664,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7399999989999995,-14.747752136752135,0.1599999989999998,-16.253427350427348,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7599999989999995,-14.65248717948718,0.13999999899999985,-16.479829059829058,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7799999989999995,-14.411999999999999,0.11999999899999983,-16.463239316239314,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7999999989999995,-14.072042735042736,0.09999999899999981,-16.649538461538462,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8199999989999995,-13.759264957264957,0.07999999899999985,-16.55668376068376,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8399999989999996,-13.425641025641024,0.05999999899999989,-16.75331623931624,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8599999989999993,-12.8325641025641,0.03999999899999987,-16.751991452991454,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8799999989999994,-12.41174358974359,0.01999999899999988,-16.903666666666666,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8999999989999994,-11.661615384615384,-1.0000001104959466e-09,-16.834,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9199999989999994,-10.891982905982905,-0.0200000010000001,-17.000205128205128,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9399999989999994,-9.857333333333333,-0.04000000100000009,-16.992239316239313,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9599999989999994,-8.708982905982905,-0.06000000100000008,-17.01759829059829,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9799999989999995,-7.320948717948717,-0.08000000100000007,-17.096529914529917,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9999999989999993,-5.128607692307692,-0.10000000100000006,-17.19234188034188,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0199999989999993,-2.858468376068376,-0.12000000100000005,-17.15636752136752,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0399999989999993,-0.3228751282051282,-0.14000000100000004,-17.26238461538461,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0599999989999993,8.400561538461538,-0.16000000100000003,-17.28364957264957,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0799999989999993,11.615846153846153,-0.18000000100000002,-17.3727094017094,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0999999989999993,16.615230769230767,-0.200000001,-17.460136752136755,,,,,,,,,,,,,,,
