Device,Acq Date,Acq Time,Time step,Voc,Jsc,VPP,MPP,FF,PCE,Light,V_r,J_r,V_f,J_f,Acq Soak Voltage,Acq Soak Time,Acq Hold Time,Acq Step Voltage,Acq Rev Voltage,Acq Forw Voltage,Architecture,Direction,Num Track Devices,Delay Before Meas,Track Time,Operator,Comments
cxc4,2017-10-04,14-53-55,0.0,0.01496643,-1.706985e-10,0.9999999989999999,1.649827998350172e-10,-6457.8915274457895,6.945243106789218e-11,1.0,-1.000000001,1.669554e-10,0.9999999989999999,1.649828e-10,1,2,1,0.5,-1.0,1,1.0,0.0,2.0,0.1,5,,
,2017-10-04,14-53-55,0.0,0.02339644,-1.850639e-10,0.9999999989999999,1.6710729983289269e-10,-3859.4367809822606,7.03467769621535e-11,1.0,-0.5000000010000001,1.630607e-10,0.4999999989999999,1.66905e-10,,,,,,,,,,,,,
,,,,,,,,,,,-1.000000082740371e-09,1.653368e-10,-1.000000082740371e-09,1.64123e-10,,,,,,,,,,,,,
,,,,,,,,,,,0.4999999989999999,1.689788e-10,-0.5000000010000001,1.633641e-10,,,,,,,,,,,,,
,,,,,,,,,,,0.9999999989999999,1.671073e-10,-1.000000001,1.677142e-10,,,,,,,,,,,,,
