Device,Acq Date,Acq Time,Time step,Voc,Jsc,VPP,MPP,FF,PCE,Light,V_f,J_f,V_r,J_r,Acq Soak Voltage,Acq Soak Time,Acq Hold Time,Acq Step Voltage,Acq Rev Voltage,Acq Forw Voltage,Architecture,Direction,Num Track Devices,Delay Before Meas,Track Time,Hold Track Time,Device Area,Operator,Comments
,,,,,,,,,,,0.05999999899999989,-16.055358974358974,0.8399999989999996,-3.9084666666666665,,,,,,,,,,,,,,,
,,,,,,,,,,,0.07999999899999985,-15.836888888888888,0.8199999989999995,-5.429102564102564,,,,,,,,,,,,,,,
,,,,,,,,,,,0.09999999899999981,-15.810957264957263,0.7999999989999995,-5.673175213675213,,,,,,,,,,,,,,,
,,,,,,,,,,,0.11999999899999983,-15.686034188034185,0.7799999989999995,-6.839247863247863,,,,,,,,,,,,,,,
,,,,,,,,,,,0.13999999899999985,-15.668128205128204,0.7599999989999995,-7.0562581196581196,,,,,,,,,,,,,,,
,,,,,,,,,,,0.1599999989999998,-15.439811965811964,0.7399999989999995,-7.5990692307692305,,,,,,,,,,,,,,,
,,,,,,,,,,,0.17999999899999977,-15.439521367521367,0.7199999989999994,-8.198945299145299,,,,,,,,,,,,,,,
,,,,,,,,,,,0.1999999989999998,-15.260256410256408,0.6999999989999995,-8.72051282051282,,,,,,,,,,,,,,,
,,,,,,,,,,,0.2199999989999998,-15.248777777777779,0.6799999989999995,-9.143188034188034,,,,,,,,,,,,,,,
,,,,,,,,,,,0.23999999899999977,-15.117393162393162,0.6599999989999995,-9.562999999999999,,,,,,,,,,,,,,,
,,,,,,,,,,,0.2599999989999997,-15.056153846153846,0.6399999989999996,-9.916752136752137,,,,,,,,,,,,,,,
,,,,,,,,,,,0.2799999989999997,-14.841264957264956,0.6199999989999996,-10.434846153846154,,,,,,,,,,,,,,,
,,,,,,,,,,,0.29999999899999974,-14.781923076923075,0.5999999989999996,-10.679435897435898,,,,,,,,,,,,,,,
,,,,,,,,,,,0.31999999899999976,-14.642196581196579,0.5799999989999995,-10.936923076923076,,,,,,,,,,,,,,,
,,,,,,,,,,,0.33999999899999966,-14.570119658119657,0.5599999989999995,-11.364042735042734,,,,,,,,,,,,,,,
,,,,,,,,,,,0.3599999989999997,-14.378384615384613,0.5399999989999996,-11.596042735042735,,,,,,,,,,,,,,,
,,,,,,,,,,,0.3799999989999997,-14.24646153846154,0.5199999989999996,-11.981683760683762,,,,,,,,,,,,,,,
,,,,,,,,,,,0.3999999989999996,-14.089384615384615,0.4999999989999996,-12.17065811965812,,,,,,,,,,,,,,,
,,,,,,,,,,,0.4199999989999996,-13.97017094017094,0.4799999989999997,-12.552042735042734,,,,,,,,,,,,,,,
,,,,,,,,,,,0.43999999899999964,-13.813504273504272,0.45999999899999966,-12.726863247863248,,,,,,,,,,,,,,,
,,,,,,,,,,,0.45999999899999966,-13.583965811965811,0.43999999899999964,-12.998128205128204,,,,,,,,,,,,,,,
,,,,,,,,,,,0.4799999989999997,-13.398239316239318,0.4199999989999996,-13.177393162393162,,,,,,,,,,,,,,,
,,,,,,,,,,,0.4999999989999996,-13.310615384615383,0.3999999989999996,-13.494598290598288,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5199999989999996,-13.183128205128202,0.3799999989999997,-13.658495726495726,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5399999989999996,-12.943880341880341,0.3599999989999997,-13.88988034188034,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5599999989999995,-12.69205982905983,0.33999999899999966,-14.021213675213675,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5799999989999995,-12.410076923076922,0.31999999899999976,-14.279572649572648,,,,,,,,,,,,,,,
,,,,,,,,,,,0.5999999989999996,-12.135350427350428,0.29999999899999974,-14.44294017094017,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6199999989999996,-11.948162393162393,0.2799999989999997,-14.62202564102564,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6399999989999996,-11.528863247863248,0.2599999989999997,-14.829521367521366,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6599999989999995,-11.174273504273504,0.23999999899999977,-14.926974358974357,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6799999989999995,-10.85540170940171,0.2199999989999998,-15.091401709401708,,,,,,,,,,,,,,,
,,,,,,,,,,,0.6999999989999995,-10.446914529914531,0.1999999989999998,-15.165333333333331,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7199999989999994,-10.05936752136752,0.17999999899999977,-15.419384615384615,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7399999989999995,-9.648153846153845,0.1599999989999998,-15.531615384615383,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7599999989999995,-8.997905982905984,0.13999999899999985,-15.619427350427351,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7799999989999995,-8.563675213675213,0.11999999899999983,-15.757512820512819,,,,,,,,,,,,,,,
,,,,,,,,,,,0.7999999989999995,-8.074828205128204,0.09999999899999981,-15.912247863247861,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8199999989999995,-7.134386324786324,0.07999999899999985,-15.979700854700853,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8399999989999996,-6.110616239316239,0.05999999899999989,-16.102358974358975,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8599999989999993,-5.159052991452992,0.03999999899999987,-16.20250427350427,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8799999989999994,-4.235217948717949,0.01999999899999988,-16.282316239316238,,,,,,,,,,,,,,,
,,,,,,,,,,,0.8999999989999994,-3.0774384615384616,-1.0000001104959466e-09,-16.314153846153843,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9199999989999994,-1.8092991452991452,-0.0200000010000001,-16.450307692307693,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9399999989999994,-0.6307405982905983,-0.04000000100000009,-16.50316239316239,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9599999989999994,-4.12588547008547,-0.06000000100000008,-16.608512820512818,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9799999989999995,-4.048129059829059,-0.08000000100000007,-16.764333333333333,,,,,,,,,,,,,,,
,,,,,,,,,,,0.9999999989999993,3.510133333333333,-0.10000000100000006,-16.81053846153846,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0199999989999993,4.441520512820513,-0.12000000100000005,-16.881307692307693,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0399999989999993,8.708410256410257,-0.14000000100000004,-16.94652991452991,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0599999989999993,14.591803418803417,-0.16000000100000003,-17.144042735042735,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0799999989999993,18.34807692307692,-0.18000000100000002,-17.226239316239315,,,,,,,,,,,,,,,
,,,,,,,,,,,1.0999999989999993,22.14368376068376,-0.200000001,-17.298735042735043,,,,,,,,,,,,,,,
