Device,Acq Date,Acq Time,Time step,Voc,Jsc,VPP,MPP,FF,PCE,Light,V_f,J_f,V_r,J_r,Acq Soak Voltage,Acq Soak Time,Acq Hold Time,Acq Step Voltage,Acq Rev Voltage,Acq Forw Voltage,Architecture,Direction,Num Track Devices,Delay Before Meas,Track Time,Hold Track Time,Device Area,Operator,Comments
21,2018-11-14,19-37-22,0.0,0.03155605512132589,-12.090597907413205,0.01999999899999988,-0.08853794429105075,0.23205928505227794,0.08853794429105073,1.0,-0.200000001,-82.2269316239316,1.0999999989999993,525.858547008547,1.0,0.0,0.0,0.02,-0.2,1.1,0.0,0.0,1.0,1.0,30,0.2,0.117,,
,2018-11-14,19-37-22,0.0,0.039185106116061116,-12.768153520956417,0.01999999899999988,-0.1252841133939129,0.25040723966052086,0.1252841133939129,1.0,-0.18000000100000002,-74.29192307692307,1.0799999989999993,516.0533333333333,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.16000000100000003,-66.98186324786325,1.0599999989999993,505.62034188034187,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.14000000100000004,-59.924239316239316,1.0399999989999993,494.7628205128205,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.12000000100000005,-52.95560683760684,1.0199999989999993,483.6241025641025,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.10000000100000006,-46.09208547008547,0.9999999989999993,472.33547008547004,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.08000000100000007,-39.334965811965816,0.9799999989999995,460.9117948717948,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.06000000100000008,-32.63717948717949,0.9599999989999994,449.3955555555555,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.04000000100000009,-26.00511111111111,0.9399999989999994,437.852905982906,,,,,,,,,,,,,,,
,,,,,,,,,,,-0.0200000010000001,-19.390230769230765,0.9199999989999994,426.1724786324786,,,,,,,,,,,,,,,
,,,,,,,,,,,-1.0000001104959466e-09,-12.768153846153847,0.8999999989999994,414.59760683760686,,,,,,,,,,,,,,,
,,,,,,,,,,,0.01999999899999988,-6.264205982905982,0.8799999989999994,403.01529914529914,,,,,,,,,,,,,,,
,,,,,,,,,,,0.03999999899999987,0.2660739316239316,0.8599999989999993,391.52521367521365,,,,,,,,,,,,,,,
,,,,,,,,,,,0.05999999899999989,6.812398290598289,0.8399999989999996,380.02376068376066,,,,,,,,,,,,,,,
,,,,,,,,,,,0.07999999899999985,13.338273504273504,0.8199999989999995,368.68042735042735,,,,,,,,,,,,,,,
,,,,,,,,,,,0.09999999899999981,19.965324786324786,0.7999999989999995,357.3371794871794,,,,,,,,,,,,,,,
,,,,,,,,,,,0.11999999899999983,26.439461538461536,0.7799999989999995,346.1801709401709,,,,,,,,,,,,,,,
,,,,,,,,,,,0.13999999899999985,33.09264102564102,0.7599999989999995,334.93205128205125,,,,,,,,,,,,,,,
,,,,,,,,,,,0.1599999989999998,39.74315384615384,0.7399999989999995,323.87632478632474,,,,,,,,,,,,,,,
,,,,,,,,,,,0.17999999899999977,46.461504273504275,0.7199999989999994,312.88393162393163,,,,,,,,,,,,,,,
,,,,,,,,,,,0.1999999989999998,53.334282051282045,0.6999999989999995,302.0781196581197,,,,,,,,,,,,,,,
,,,,,,,,,,,0.2199999989999998,60.22228205128205,0.6799999989999995,291.2545299145299,,,,,,,,,,,,,,,
,,,,,,,,,,,0.23999999899999977,67.15176068376068,0.6599999989999995,280.6441025641026,,,,,,,,,,,,,,,
,,,,,,,,,,,0.2599999989999997,74.2237264957265,0.6399999989999996,270.06094017094017,,,,,,,,,,,,,,,
,,,,,,,,,,,0.2799999989999997,81.42376068376068,0.6199999989999996,259.6280341880342,,,,,,,,,,,,,,,
,,,,,,,,,,,0.29999999899999974,88.73606837606837,0.5999999989999996,249.25632478632477,,,,,,,,,,,,,,,
,,,,,,,,,,,0.31999999899999976,96.33350427350427,0.5799999989999995,239.0668376068376,,,,,,,,,,,,,,,
,,,,,,,,,,,0.33999999899999966,103.7888034188034,0.5599999989999995,228.95965811965812,,,,,,,,,,,,,,,
,,,,,,,,,,,0.3599999989999997,111.36128205128205,0.5399999989999996,218.9911965811966,,,,,,,,,,,,,,,
,,,,,,,,,,,0.3799999989999997,119.1676923076923,0.5199999989999996,209.0602564102564,,,,,,,,,,,,,,,
